time,depth,SM,sitename
7/20/2020,88,0.308639388,PINO-SASB
7/20/2020,128,0.292653208,PINO-SASB
7/20/2020,178,0.334655767,PINO-SASB
7/21/2020,28,0.269896783,PINO-SASB
7/21/2020,58,0.211807496,PINO-SASB
7/21/2020,88,0.312342362,PINO-SASB
7/21/2020,128,0.293895979,PINO-SASB
7/21/2020,178,0.334933962,PINO-SASB
7/22/2020,28,0.263224179,PINO-SASB
7/22/2020,58,0.219637342,PINO-SASB
7/22/2020,88,0.314256633,PINO-SASB
7/22/2020,128,0.294630583,PINO-SASB
7/22/2020,178,0.335066463,PINO-SASB
7/23/2020,28,0.259495767,PINO-SASB
7/23/2020,58,0.223278537,PINO-SASB
7/23/2020,88,0.315638925,PINO-SASB
7/23/2020,128,0.295144404,PINO-SASB
7/23/2020,178,0.335172463,PINO-SASB
7/24/2020,28,0.256773838,PINO-SASB
7/24/2020,58,0.223093037,PINO-SASB
7/24/2020,88,0.316734108,PINO-SASB
7/24/2020,128,0.295535463,PINO-SASB
7/24/2020,178,0.335228775,PINO-SASB
7/25/2020,28,0.255246754,PINO-SASB
7/25/2020,58,0.223812379,PINO-SASB
7/25/2020,88,0.317636483,PINO-SASB
7/25/2020,128,0.295843546,PINO-SASB
7/25/2020,178,0.335242025,PINO-SASB
7/26/2020,28,0.26376505,PINO-SASB
7/26/2020,58,0.225656017,PINO-SASB
7/26/2020,88,0.31834845,PINO-SASB
7/26/2020,128,0.296253583,PINO-SASB
7/26/2020,178,0.335291721,PINO-SASB
7/27/2020,28,0.259809367,PINO-SASB
7/27/2020,58,0.222553604,PINO-SASB
7/27/2020,88,0.318965233,PINO-SASB
7/27/2020,128,0.296537358,PINO-SASB
7/27/2020,178,0.335321567,PINO-SASB
7/28/2020,28,0.255562413,PINO-SASB
7/28/2020,58,0.221676075,PINO-SASB
7/28/2020,88,0.3187036,PINO-SASB
7/28/2020,128,0.296531213,PINO-SASB
7/28/2020,178,0.3339142,PINO-SASB
7/29/2020,28,0.253790517,PINO-SASB
7/29/2020,58,0.223297437,PINO-SASB
7/29/2020,88,0.317709838,PINO-SASB
7/29/2020,128,0.296321417,PINO-SASB
7/29/2020,178,0.331069721,PINO-SASB
7/30/2020,28,0.252078558,PINO-SASB
7/30/2020,58,0.221720867,PINO-SASB
7/30/2020,88,0.318067367,PINO-SASB
7/30/2020,128,0.296525008,PINO-SASB
7/30/2020,178,0.331079604,PINO-SASB
7/31/2020,28,0.250916296,PINO-SASB
7/31/2020,58,0.221543346,PINO-SASB
7/31/2020,88,0.318338808,PINO-SASB
7/31/2020,128,0.296663867,PINO-SASB
7/31/2020,178,0.331128992,PINO-SASB
8/1/2020,28,0.269799504,PINO-SASB
8/1/2020,58,0.223105967,PINO-SASB
8/1/2020,88,0.318527317,PINO-SASB
8/1/2020,128,0.296975629,PINO-SASB
8/1/2020,178,0.331155346,PINO-SASB
8/2/2020,28,0.268607679,PINO-SASB
8/2/2020,58,0.223571621,PINO-SASB
8/2/2020,88,0.318824542,PINO-SASB
8/2/2020,128,0.297228813,PINO-SASB
8/2/2020,178,0.331221229,PINO-SASB
8/3/2020,28,0.262744163,PINO-SASB
8/3/2020,58,0.222386813,PINO-SASB
8/3/2020,88,0.319035583,PINO-SASB
8/3/2020,128,0.297395629,PINO-SASB
8/3/2020,178,0.331227821,PINO-SASB
8/4/2020,28,0.258592304,PINO-SASB
8/4/2020,58,0.222261146,PINO-SASB
8/4/2020,88,0.319217842,PINO-SASB
8/4/2020,128,0.297500679,PINO-SASB
8/4/2020,178,0.331250883,PINO-SASB
8/5/2020,28,0.2538357,PINO-SASB
8/5/2020,58,0.221677125,PINO-SASB
8/5/2020,88,0.319365,PINO-SASB
8/5/2020,128,0.297615067,PINO-SASB
8/5/2020,178,0.3313299,PINO-SASB
8/6/2020,28,0.247904204,PINO-SASB
8/6/2020,58,0.221254458,PINO-SASB
8/6/2020,88,0.3194514,PINO-SASB
8/6/2020,128,0.297649075,PINO-SASB
8/6/2020,178,0.331369442,PINO-SASB
8/7/2020,28,0.24320025,PINO-SASB
8/7/2020,58,0.220769617,PINO-SASB
8/7/2020,88,0.3195538,PINO-SASB
8/7/2020,128,0.297738663,PINO-SASB
8/7/2020,178,0.331412267,PINO-SASB
8/8/2020,28,0.239758271,PINO-SASB
8/8/2020,58,0.220364138,PINO-SASB
8/8/2020,88,0.319637,PINO-SASB
8/8/2020,128,0.297859208,PINO-SASB
8/8/2020,178,0.331455067,PINO-SASB
8/9/2020,28,0.2382543,PINO-SASB
8/9/2020,58,0.220116663,PINO-SASB
8/9/2020,88,0.3197234,PINO-SASB
8/9/2020,128,0.297989125,PINO-SASB
8/9/2020,178,0.3315243,PINO-SASB
8/10/2020,28,0.235152388,PINO-SASB
8/10/2020,58,0.219139263,PINO-SASB
8/10/2020,88,0.3197298,PINO-SASB
8/10/2020,128,0.29806645,PINO-SASB
8/10/2020,178,0.331570487,PINO-SASB
8/11/2020,28,0.230423217,PINO-SASB
8/11/2020,58,0.218201583,PINO-SASB
8/11/2020,88,0.3197202,PINO-SASB
8/11/2020,128,0.298075725,PINO-SASB
8/11/2020,178,0.331593558,PINO-SASB
8/12/2020,28,0.226286667,PINO-SASB
8/12/2020,58,0.21709045,PINO-SASB
8/12/2020,88,0.3197234,PINO-SASB
8/12/2020,128,0.298153063,PINO-SASB
8/12/2020,178,0.331633108,PINO-SASB
8/13/2020,28,0.224279758,PINO-SASB
8/13/2020,58,0.216326883,PINO-SASB
8/13/2020,88,0.3197234,PINO-SASB
8/13/2020,128,0.298227317,PINO-SASB
8/13/2020,178,0.33167925,PINO-SASB
8/14/2020,28,0.225608583,PINO-SASB
8/14/2020,58,0.215591758,PINO-SASB
8/14/2020,88,0.319771421,PINO-SASB
8/14/2020,128,0.298406717,PINO-SASB
8/14/2020,178,0.331728688,PINO-SASB
8/15/2020,28,0.224223817,PINO-SASB
8/15/2020,58,0.213883554,PINO-SASB
8/15/2020,88,0.3196466,PINO-SASB
8/15/2020,128,0.298316975,PINO-SASB
8/15/2020,178,0.331768237,PINO-SASB
8/16/2020,28,0.220152058,PINO-SASB
8/16/2020,58,0.212083063,PINO-SASB
8/16/2020,88,0.3195602,PINO-SASB
8/16/2020,128,0.298366483,PINO-SASB
8/16/2020,178,0.331794604,PINO-SASB
8/17/2020,28,0.216903067,PINO-SASB
8/17/2020,58,0.210438863,PINO-SASB
8/17/2020,88,0.319051638,PINO-SASB
8/17/2020,128,0.29838815,PINO-SASB
8/17/2020,178,0.331844042,PINO-SASB
8/18/2020,28,0.213722958,PINO-SASB
8/18/2020,58,0.2084806,PINO-SASB
8/18/2020,88,0.317608092,PINO-SASB
8/18/2020,128,0.298465538,PINO-SASB
8/18/2020,178,0.331890204,PINO-SASB
8/19/2020,28,0.207970221,PINO-SASB
8/19/2020,58,0.206075367,PINO-SASB
8/19/2020,88,0.313458092,PINO-SASB
8/19/2020,128,0.298511975,PINO-SASB
8/19/2020,178,0.3319463,PINO-SASB
8/20/2020,28,0.203058362,PINO-SASB
8/20/2020,58,0.203824788,PINO-SASB
8/20/2020,88,0.306244267,PINO-SASB
8/20/2020,128,0.298515071,PINO-SASB
8/20/2020,178,0.331972679,PINO-SASB
8/21/2020,28,0.199108771,PINO-SASB
8/21/2020,58,0.202000742,PINO-SASB
8/21/2020,88,0.297026308,PINO-SASB
8/21/2020,128,0.298555317,PINO-SASB
8/21/2020,178,0.331999046,PINO-SASB
8/22/2020,28,0.195350896,PINO-SASB
8/22/2020,58,0.200332725,PINO-SASB
8/22/2020,88,0.281152775,PINO-SASB
8/22/2020,128,0.298617233,PINO-SASB
8/22/2020,178,0.332032017,PINO-SASB
8/23/2020,28,0.192684525,PINO-SASB
8/23/2020,58,0.198880788,PINO-SASB
8/23/2020,88,0.273798425,PINO-SASB
8/23/2020,128,0.298725588,PINO-SASB
8/23/2020,178,0.3320914,PINO-SASB
8/24/2020,28,0.190495121,PINO-SASB
8/24/2020,58,0.197797738,PINO-SASB
8/24/2020,88,0.27160815,PINO-SASB
8/24/2020,128,0.298759654,PINO-SASB
8/24/2020,178,0.332216717,PINO-SASB
8/25/2020,28,0.202979025,PINO-SASB
8/25/2020,58,0.199132688,PINO-SASB
8/25/2020,88,0.273588813,PINO-SASB
8/25/2020,128,0.298892804,PINO-SASB
8/25/2020,178,0.3322926,PINO-SASB
8/26/2020,28,0.237422708,PINO-SASB
8/26/2020,58,0.203493567,PINO-SASB
8/26/2020,88,0.289240517,PINO-SASB
8/26/2020,128,0.299004313,PINO-SASB
8/26/2020,178,0.332408171,PINO-SASB
8/27/2020,28,0.239769588,PINO-SASB
8/27/2020,58,0.203204571,PINO-SASB
8/27/2020,88,0.291671229,PINO-SASB
8/27/2020,128,0.299001217,PINO-SASB
8/27/2020,178,0.3324577,PINO-SASB
8/28/2020,28,0.244443354,PINO-SASB
8/28/2020,58,0.202906867,PINO-SASB
8/28/2020,88,0.288150217,PINO-SASB
8/28/2020,128,0.299057004,PINO-SASB
8/28/2020,178,0.3325336,PINO-SASB
8/29/2020,28,0.248225992,PINO-SASB
8/29/2020,58,0.203277625,PINO-SASB
8/29/2020,88,0.288753171,PINO-SASB
8/29/2020,128,0.299149929,PINO-SASB
8/29/2020,178,0.3325468,PINO-SASB
8/30/2020,28,0.242118383,PINO-SASB
8/30/2020,58,0.202154354,PINO-SASB
8/30/2020,88,0.286127246,PINO-SASB
8/30/2020,128,0.299115863,PINO-SASB
8/30/2020,178,0.3325567,PINO-SASB
8/31/2020,28,0.236738967,PINO-SASB
8/31/2020,58,0.201442879,PINO-SASB
8/31/2020,88,0.284052854,PINO-SASB
8/31/2020,128,0.299097267,PINO-SASB
8/31/2020,178,0.3325897,PINO-SASB
9/1/2020,28,0.232491679,PINO-SASB
9/1/2020,58,0.201190275,PINO-SASB
9/1/2020,88,0.281832429,PINO-SASB
9/1/2020,128,0.299140629,PINO-SASB
9/1/2020,178,0.3326623,PINO-SASB
9/2/2020,28,0.226210196,PINO-SASB
9/2/2020,58,0.201029,PINO-SASB
9/2/2020,88,0.281359679,PINO-SASB
9/2/2020,128,0.2992088,PINO-SASB
9/2/2020,178,0.3326887,PINO-SASB
9/3/2020,28,0.218798433,PINO-SASB
9/3/2020,58,0.200859983,PINO-SASB
9/3/2020,88,0.280008233,PINO-SASB
9/3/2020,128,0.299242875,PINO-SASB
9/3/2020,178,0.3327283,PINO-SASB
9/4/2020,28,0.212064954,PINO-SASB
9/4/2020,58,0.200724771,PINO-SASB
9/4/2020,88,0.278309563,PINO-SASB
9/4/2020,128,0.299289354,PINO-SASB
9/4/2020,178,0.3327745,PINO-SASB
9/5/2020,28,0.226780054,PINO-SASB
9/5/2020,58,0.201614708,PINO-SASB
9/5/2020,88,0.280073692,PINO-SASB
9/5/2020,128,0.2994568,PINO-SASB
9/5/2020,178,0.332850429,PINO-SASB
9/6/2020,28,0.226697367,PINO-SASB
9/6/2020,58,0.201364758,PINO-SASB
9/6/2020,88,0.278738088,PINO-SASB
9/6/2020,128,0.2994351,PINO-SASB
9/6/2020,178,0.332880167,PINO-SASB
9/7/2020,28,0.222236658,PINO-SASB
9/7/2020,58,0.200472758,PINO-SASB
9/7/2020,88,0.275160071,PINO-SASB
9/7/2020,128,0.2994599,PINO-SASB
9/7/2020,178,0.332896688,PINO-SASB
9/8/2020,28,0.23624265,PINO-SASB
9/8/2020,58,0.201748129,PINO-SASB
9/8/2020,88,0.277245983,PINO-SASB
9/8/2020,128,0.299618,PINO-SASB
9/8/2020,178,0.332956154,PINO-SASB
9/9/2020,28,0.256532888,PINO-SASB
9/9/2020,58,0.205128,PINO-SASB
9/9/2020,88,0.293473129,PINO-SASB
9/9/2020,128,0.2997637,PINO-SASB
9/9/2020,178,0.3330486,PINO-SASB
9/10/2020,28,0.250229533,PINO-SASB
9/10/2020,58,0.204398529,PINO-SASB
9/10/2020,88,0.291808929,PINO-SASB
9/10/2020,128,0.2998071,PINO-SASB
9/10/2020,178,0.333078317,PINO-SASB
9/11/2020,28,0.242072675,PINO-SASB
9/11/2020,58,0.202673996,PINO-SASB
9/11/2020,88,0.282850796,PINO-SASB
9/11/2020,128,0.2997792,PINO-SASB
9/11/2020,178,0.333127879,PINO-SASB
9/12/2020,28,0.234367871,PINO-SASB
9/12/2020,58,0.201216496,PINO-SASB
9/12/2020,88,0.274072738,PINO-SASB
9/12/2020,128,0.2997358,PINO-SASB
9/12/2020,178,0.333170833,PINO-SASB
9/13/2020,28,0.225894979,PINO-SASB
9/13/2020,58,0.1999276,PINO-SASB
9/13/2020,88,0.271634854,PINO-SASB
9/13/2020,128,0.299742,PINO-SASB
9/13/2020,178,0.333197267,PINO-SASB
9/14/2020,28,0.217542992,PINO-SASB
9/14/2020,58,0.199222458,PINO-SASB
9/14/2020,88,0.270686246,PINO-SASB
9/14/2020,128,0.299773,PINO-SASB
9/14/2020,178,0.333243525,PINO-SASB
9/15/2020,28,0.210886533,PINO-SASB
9/15/2020,58,0.198565096,PINO-SASB
9/15/2020,88,0.268923496,PINO-SASB
9/15/2020,128,0.299884679,PINO-SASB
9/15/2020,178,0.333289783,PINO-SASB
9/16/2020,28,0.205510417,PINO-SASB
9/16/2020,58,0.197950158,PINO-SASB
9/16/2020,88,0.267192675,PINO-SASB
9/16/2020,128,0.299962271,PINO-SASB
9/16/2020,178,0.333345954,PINO-SASB
9/17/2020,28,0.196886946,PINO-SASB
9/17/2020,58,0.196844079,PINO-SASB
9/17/2020,88,0.265028838,PINO-SASB
9/17/2020,128,0.300027396,PINO-SASB
9/17/2020,178,0.333418646,PINO-SASB
9/18/2020,28,0.187498304,PINO-SASB
9/18/2020,58,0.195476658,PINO-SASB
9/18/2020,88,0.262303242,PINO-SASB
9/18/2020,128,0.300139121,PINO-SASB
9/18/2020,178,0.333488071,PINO-SASB
9/19/2020,28,0.179229258,PINO-SASB
9/19/2020,58,0.193847846,PINO-SASB
9/19/2020,88,0.259669192,PINO-SASB
9/19/2020,128,0.300247758,PINO-SASB
9/19/2020,178,0.333540963,PINO-SASB
9/20/2020,28,0.17238355,PINO-SASB
9/20/2020,58,0.192215513,PINO-SASB
9/20/2020,88,0.256881267,PINO-SASB
9/20/2020,128,0.300306738,PINO-SASB
9/20/2020,178,0.333623604,PINO-SASB
9/21/2020,28,0.167241646,PINO-SASB
9/21/2020,58,0.190518904,PINO-SASB
9/21/2020,88,0.254125067,PINO-SASB
9/21/2020,128,0.300381246,PINO-SASB
9/21/2020,178,0.333676471,PINO-SASB
9/22/2020,28,0.161414417,PINO-SASB
9/22/2020,58,0.188630338,PINO-SASB
9/22/2020,88,0.251531208,PINO-SASB
9/22/2020,128,0.300446467,PINO-SASB
9/22/2020,178,0.333742608,PINO-SASB
9/23/2020,28,0.157219217,PINO-SASB
9/23/2020,58,0.186826075,PINO-SASB
9/23/2020,88,0.249112096,PINO-SASB
9/23/2020,128,0.300443367,PINO-SASB
9/23/2020,178,0.333815346,PINO-SASB
9/24/2020,28,0.153196563,PINO-SASB
9/24/2020,58,0.185005363,PINO-SASB
9/24/2020,88,0.2466282,PINO-SASB
9/24/2020,128,0.300477521,PINO-SASB
9/24/2020,178,0.333884783,PINO-SASB
9/25/2020,28,0.1522156,PINO-SASB
9/25/2020,58,0.184343063,PINO-SASB
9/25/2020,88,0.244709483,PINO-SASB
9/25/2020,128,0.300331571,PINO-SASB
9/25/2020,178,0.3339377,PINO-SASB
9/26/2020,28,0.14977915,PINO-SASB
9/26/2020,58,0.182611917,PINO-SASB
9/26/2020,88,0.242384479,PINO-SASB
9/26/2020,128,0.299754546,PINO-SASB
9/26/2020,178,0.333941008,PINO-SASB
9/27/2020,28,0.146608833,PINO-SASB
9/27/2020,58,0.180206579,PINO-SASB
9/27/2020,88,0.239989158,PINO-SASB
9/27/2020,128,0.2989486,PINO-SASB
9/27/2020,178,0.333898,PINO-SASB
9/28/2020,28,0.143231262,PINO-SASB
9/28/2020,58,0.178044288,PINO-SASB
9/28/2020,88,0.237405942,PINO-SASB
9/28/2020,128,0.297665021,PINO-SASB
9/28/2020,178,0.333894692,PINO-SASB
9/29/2020,28,0.141813838,PINO-SASB
9/29/2020,58,0.176643563,PINO-SASB
9/29/2020,88,0.234926792,PINO-SASB
9/29/2020,128,0.292332883,PINO-SASB
9/29/2020,178,0.33391785,PINO-SASB
9/30/2020,28,0.139291743,PINO-SASB
9/30/2020,58,0.173481748,PINO-SASB
9/30/2020,88,0.232612691,PINO-SASB
9/30/2020,128,0.290784735,PINO-SASB
9/30/2020,178,0.334514417,PINO-SASB
10/1/2020,28,0.136239538,PINO-SASB
10/1/2020,58,0.170184771,PINO-SASB
10/1/2020,88,0.229881958,PINO-SASB
10/1/2020,128,0.274480321,PINO-SASB
10/1/2020,178,0.334728588,PINO-SASB
10/2/2020,28,0.134277838,PINO-SASB
10/2/2020,58,0.167640942,PINO-SASB
10/2/2020,88,0.226969667,PINO-SASB
10/2/2020,128,0.2598048,PINO-SASB
10/2/2020,178,0.334698775,PINO-SASB
10/3/2020,28,0.132523092,PINO-SASB
10/3/2020,58,0.165044933,PINO-SASB
10/3/2020,88,0.223992079,PINO-SASB
10/3/2020,128,0.256173617,PINO-SASB
10/3/2020,178,0.334715338,PINO-SASB
10/4/2020,28,0.131424625,PINO-SASB
10/4/2020,58,0.162403208,PINO-SASB
10/4/2020,88,0.220969275,PINO-SASB
10/4/2020,128,0.253441379,PINO-SASB
10/4/2020,178,0.334708713,PINO-SASB
10/5/2020,28,0.130108058,PINO-SASB
10/5/2020,58,0.159526125,PINO-SASB
10/5/2020,88,0.218080454,PINO-SASB
10/5/2020,128,0.251321671,PINO-SASB
10/5/2020,178,0.334712025,PINO-SASB
10/6/2020,28,0.128590975,PINO-SASB
10/6/2020,58,0.156473708,PINO-SASB
10/6/2020,88,0.215162929,PINO-SASB
10/6/2020,128,0.248895729,PINO-SASB
10/6/2020,178,0.334715338,PINO-SASB
10/7/2020,28,0.126847421,PINO-SASB
10/7/2020,58,0.153035058,PINO-SASB
10/7/2020,88,0.212182938,PINO-SASB
10/7/2020,128,0.246814092,PINO-SASB
10/7/2020,178,0.334728588,PINO-SASB
10/8/2020,28,0.125385108,PINO-SASB
10/8/2020,58,0.149333896,PINO-SASB
10/8/2020,88,0.209345533,PINO-SASB
10/8/2020,128,0.245179608,PINO-SASB
10/8/2020,178,0.334728588,PINO-SASB
10/9/2020,28,0.124867104,PINO-SASB
10/9/2020,58,0.145598513,PINO-SASB
10/9/2020,88,0.206728629,PINO-SASB
10/9/2020,128,0.243906721,PINO-SASB
10/9/2020,178,0.334721963,PINO-SASB
10/10/2020,28,0.123007533,PINO-SASB
10/10/2020,58,0.141144883,PINO-SASB
10/10/2020,88,0.204024996,PINO-SASB
10/10/2020,128,0.24221205,PINO-SASB
10/10/2020,178,0.334659046,PINO-SASB
10/11/2020,28,0.121696571,PINO-SASB
10/11/2020,58,0.136233163,PINO-SASB
10/11/2020,88,0.2013742,PINO-SASB
10/11/2020,128,0.24089355,PINO-SASB
10/11/2020,178,0.334563075,PINO-SASB
10/12/2020,28,0.120434563,PINO-SASB
10/12/2020,58,0.130781367,PINO-SASB
10/12/2020,88,0.198679396,PINO-SASB
10/12/2020,128,0.2394759,PINO-SASB
10/12/2020,178,0.334463783,PINO-SASB
10/13/2020,28,0.119174367,PINO-SASB
10/13/2020,58,0.12491265,PINO-SASB
10/13/2020,88,0.195992192,PINO-SASB
10/13/2020,128,0.237909808,PINO-SASB
10/13/2020,178,0.334381025,PINO-SASB
10/14/2020,28,0.117900562,PINO-SASB
10/14/2020,58,0.119466458,PINO-SASB
10/14/2020,88,0.193538162,PINO-SASB
10/14/2020,128,0.236484012,PINO-SASB
10/14/2020,178,0.33427515,PINO-SASB
10/15/2020,28,0.117083133,PINO-SASB
10/15/2020,58,0.113955,PINO-SASB
10/15/2020,88,0.191007313,PINO-SASB
10/15/2020,128,0.235004492,PINO-SASB
10/15/2020,178,0.334119658,PINO-SASB
10/16/2020,28,0.115584933,PINO-SASB
10/16/2020,58,0.108468513,PINO-SASB
10/16/2020,88,0.188373429,PINO-SASB
10/16/2020,128,0.233491121,PINO-SASB
10/16/2020,178,0.333716175,PINO-SASB
10/17/2020,28,0.114225629,PINO-SASB
10/17/2020,58,0.105244633,PINO-SASB
10/17/2020,88,0.186628679,PINO-SASB
10/17/2020,128,0.23228095,PINO-SASB
10/17/2020,178,0.333124729,PINO-SASB
10/18/2020,28,0.113066604,PINO-SASB
10/18/2020,58,0.100162958,PINO-SASB
10/18/2020,88,0.183746504,PINO-SASB
10/18/2020,128,0.230606888,PINO-SASB
10/18/2020,178,0.325254654,PINO-SASB
10/19/2020,28,0.112364079,PINO-SASB
10/19/2020,58,0.095610798,PINO-SASB
10/19/2020,88,0.181503058,PINO-SASB
10/19/2020,128,0.229529167,PINO-SASB
10/19/2020,178,0.30773085,PINO-SASB
10/20/2020,28,0.112114888,PINO-SASB
10/20/2020,58,0.091800753,PINO-SASB
10/20/2020,88,0.178747483,PINO-SASB
10/20/2020,128,0.228408075,PINO-SASB
10/20/2020,178,0.29667365,PINO-SASB
10/21/2020,28,0.111260925,PINO-SASB
10/21/2020,58,0.088460987,PINO-SASB
10/21/2020,88,0.175053379,PINO-SASB
10/21/2020,128,0.226593371,PINO-SASB
10/21/2020,178,0.286174958,PINO-SASB
10/22/2020,28,0.1107204,PINO-SASB
10/22/2020,58,0.08560423,PINO-SASB
10/22/2020,88,0.171219533,PINO-SASB
10/22/2020,128,0.224642488,PINO-SASB
10/22/2020,178,0.27895705,PINO-SASB
10/23/2020,28,0.109779762,PINO-SASB
10/23/2020,58,0.083086448,PINO-SASB
10/23/2020,88,0.167088213,PINO-SASB
10/23/2020,128,0.222528287,PINO-SASB
10/23/2020,178,0.2719948,PINO-SASB
10/24/2020,28,0.111261542,PINO-SASB
10/24/2020,58,0.081097583,PINO-SASB
10/24/2020,88,0.162970183,PINO-SASB
10/24/2020,128,0.220223179,PINO-SASB
10/24/2020,178,0.266188763,PINO-SASB
10/25/2020,28,0.115803104,PINO-SASB
10/25/2020,58,0.080498108,PINO-SASB
10/25/2020,88,0.159423217,PINO-SASB
10/25/2020,128,0.217656388,PINO-SASB
10/25/2020,178,0.260396154,PINO-SASB
10/26/2020,28,0.116444275,PINO-SASB
10/26/2020,58,0.079606458,PINO-SASB
10/26/2020,88,0.155200971,PINO-SASB
10/26/2020,128,0.215022254,PINO-SASB
10/26/2020,178,0.255359217,PINO-SASB
10/27/2020,28,0.118385783,PINO-SASB
10/27/2020,58,0.07958077,PINO-SASB
10/27/2020,88,0.1527415,PINO-SASB
10/27/2020,128,0.214085,PINO-SASB
10/27/2020,178,0.252540033,PINO-SASB
10/28/2020,28,0.118026146,PINO-SASB
10/28/2020,58,0.078722378,PINO-SASB
10/28/2020,88,0.14920795,PINO-SASB
10/28/2020,128,0.211648783,PINO-SASB
10/28/2020,178,0.24740675,PINO-SASB
10/29/2020,28,0.117449067,PINO-SASB
10/29/2020,58,0.077964688,PINO-SASB
10/29/2020,88,0.145082517,PINO-SASB
10/29/2020,128,0.208493412,PINO-SASB
10/29/2020,178,0.242907946,PINO-SASB
10/30/2020,28,0.117585129,PINO-SASB
10/30/2020,58,0.077501958,PINO-SASB
10/30/2020,88,0.141211208,PINO-SASB
10/30/2020,128,0.205283729,PINO-SASB
10/30/2020,178,0.23841685,PINO-SASB
10/31/2020,28,0.116592038,PINO-SASB
10/31/2020,58,0.076937855,PINO-SASB
10/31/2020,88,0.137331646,PINO-SASB
10/31/2020,128,0.201604729,PINO-SASB
10/31/2020,178,0.233355187,PINO-SASB
11/1/2020,28,0.115220954,PINO-SASB
11/1/2020,58,0.07628471,PINO-SASB
11/1/2020,88,0.133950925,PINO-SASB
11/1/2020,128,0.198011138,PINO-SASB
11/1/2020,178,0.228253658,PINO-SASB
11/2/2020,28,0.114406429,PINO-SASB
11/2/2020,58,0.075590475,PINO-SASB
11/2/2020,88,0.130712746,PINO-SASB
11/2/2020,128,0.194400888,PINO-SASB
11/2/2020,178,0.222750342,PINO-SASB
11/3/2020,28,0.113907046,PINO-SASB
11/3/2020,58,0.074997564,PINO-SASB
11/3/2020,88,0.127553971,PINO-SASB
11/3/2020,128,0.190332763,PINO-SASB
11/3/2020,178,0.215873475,PINO-SASB
11/4/2020,28,0.112269458,PINO-SASB
11/4/2020,58,0.074195171,PINO-SASB
11/4/2020,88,0.123997971,PINO-SASB
11/4/2020,128,0.184779558,PINO-SASB
11/4/2020,178,0.204816683,PINO-SASB
11/5/2020,28,0.111499313,PINO-SASB
11/5/2020,58,0.07333782,PINO-SASB
11/5/2020,88,0.120488254,PINO-SASB
11/5/2020,128,0.178411325,PINO-SASB
11/5/2020,178,0.189554983,PINO-SASB
11/6/2020,28,0.111421221,PINO-SASB
11/6/2020,58,0.072945866,PINO-SASB
11/6/2020,88,0.117595692,PINO-SASB
11/6/2020,128,0.172550821,PINO-SASB
11/6/2020,178,0.174054521,PINO-SASB
11/7/2020,28,0.111568371,PINO-SASB
11/7/2020,58,0.072678847,PINO-SASB
11/7/2020,88,0.115057263,PINO-SASB
11/7/2020,128,0.16693485,PINO-SASB
11/7/2020,178,0.158803992,PINO-SASB
11/8/2020,28,0.110701946,PINO-SASB
11/8/2020,58,0.072409131,PINO-SASB
11/8/2020,88,0.11280045,PINO-SASB
11/8/2020,128,0.161744075,PINO-SASB
11/8/2020,178,0.146055796,PINO-SASB
11/9/2020,28,0.110334296,PINO-SASB
11/9/2020,58,0.072062433,PINO-SASB
11/9/2020,88,0.110883087,PINO-SASB
11/9/2020,128,0.157727367,PINO-SASB
11/9/2020,178,0.138183975,PINO-SASB
11/10/2020,28,0.109793471,PINO-SASB
11/10/2020,58,0.071888536,PINO-SASB
11/10/2020,88,0.109209625,PINO-SASB
11/10/2020,128,0.154409304,PINO-SASB
11/10/2020,178,0.132698717,PINO-SASB
11/11/2020,28,0.108836467,PINO-SASB
11/11/2020,58,0.07163132,PINO-SASB
11/11/2020,88,0.108001846,PINO-SASB
11/11/2020,128,0.152172913,PINO-SASB
11/11/2020,178,0.130404079,PINO-SASB
11/12/2020,28,0.108370858,PINO-SASB
11/12/2020,58,0.07127228,PINO-SASB
11/12/2020,88,0.106674883,PINO-SASB
11/12/2020,128,0.149785071,PINO-SASB
11/12/2020,178,0.12708605,PINO-SASB
11/13/2020,28,0.107485113,PINO-SASB
11/13/2020,58,0.07117624,PINO-SASB
11/13/2020,88,0.105740617,PINO-SASB
11/13/2020,128,0.148171013,PINO-SASB
11/13/2020,178,0.125978971,PINO-SASB
11/14/2020,28,0.106454267,PINO-SASB
11/14/2020,58,0.070721173,PINO-SASB
11/14/2020,88,0.104667525,PINO-SASB
11/14/2020,128,0.146302558,PINO-SASB
11/14/2020,178,0.123690017,PINO-SASB
11/15/2020,28,0.106117696,PINO-SASB
11/15/2020,58,0.070480044,PINO-SASB
11/15/2020,88,0.103647492,PINO-SASB
11/15/2020,128,0.144613829,PINO-SASB
11/15/2020,178,0.122236879,PINO-SASB
11/16/2020,28,0.106000429,PINO-SASB
11/16/2020,58,0.070394031,PINO-SASB
11/16/2020,88,0.102831713,PINO-SASB
11/16/2020,128,0.143106342,PINO-SASB
11/16/2020,178,0.121046371,PINO-SASB
11/17/2020,28,0.105006483,PINO-SASB
11/17/2020,58,0.070311148,PINO-SASB
11/17/2020,88,0.10215155,PINO-SASB
11/17/2020,128,0.141830708,PINO-SASB
11/17/2020,178,0.11997095,PINO-SASB
11/18/2020,28,0.104414733,PINO-SASB
11/18/2020,58,0.07014876,PINO-SASB
11/18/2020,88,0.101570846,PINO-SASB
11/18/2020,128,0.140865829,PINO-SASB
11/18/2020,178,0.119207587,PINO-SASB
