sitename,time,layer,m,season,model,mean
BN-MOLCO-MEDIO,2022-11-22,L1,11,Release,CLSM,NA
BN-MOLCO-MEDIO,2022-11-22,L1,11,Release,FAO,NA
BN-MOLCO-MEDIO,2022-11-22,L1,11,Release,SG,NA
BN-MOLCO-MEDIO,2022-11-22,L2,11,Release,Obs,0.26337794182277396
BN-MOLCO-MEDIO,2022-11-22,L2,11,Release,CLSM,NA
BN-MOLCO-MEDIO,2022-11-22,L2,11,Release,FAO,NA
BN-MOLCO-MEDIO,2022-11-22,L2,11,Release,SG,NA
BN-MOLCO-MEDIO,2022-11-24,L1,11,Release,Obs,0.19897774887850375
BN-MOLCO-MEDIO,2022-11-24,L1,11,Release,CLSM,NA
BN-MOLCO-MEDIO,2022-11-24,L1,11,Release,FAO,NA
BN-MOLCO-MEDIO,2022-11-24,L1,11,Release,SG,NA
BN-MOLCO-MEDIO,2022-11-24,L2,11,Release,Obs,0.26337794182277396
BN-MOLCO-MEDIO,2022-11-24,L2,11,Release,CLSM,NA
BN-MOLCO-MEDIO,2022-11-24,L2,11,Release,FAO,NA
BN-MOLCO-MEDIO,2022-11-24,L2,11,Release,SG,NA
BN-MOLCO-MEDIO,2023-05-03,L1,5,Accumulation,Obs,0.21583368907173064
BN-MOLCO-MEDIO,2023-05-03,L1,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-03,L1,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-03,L1,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-05-03,L2,5,Accumulation,Obs,0.22698021815371475
BN-MOLCO-MEDIO,2023-05-03,L2,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-03,L2,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-03,L2,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-05-04,L1,5,Accumulation,Obs,0.21583368907173064
BN-MOLCO-MEDIO,2023-05-04,L1,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-04,L1,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-04,L1,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-05-04,L2,5,Accumulation,Obs,0.22698021815371475
BN-MOLCO-MEDIO,2023-05-04,L2,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-04,L2,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-04,L2,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-05-24,L1,5,Accumulation,Obs,0.22445326739127996
BN-MOLCO-MEDIO,2023-05-24,L1,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-24,L1,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-24,L1,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-05-24,L2,5,Accumulation,Obs,0.2584142445403342
BN-MOLCO-MEDIO,2023-05-24,L2,5,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-05-24,L2,5,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-05-24,L2,5,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-08-31,L1,8,Accumulation,Obs,0.2354125954744517
BN-MOLCO-MEDIO,2023-08-31,L1,8,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-08-31,L1,8,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-08-31,L1,8,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-08-31,L2,8,Accumulation,Obs,0.2839618948412732
BN-MOLCO-MEDIO,2023-08-31,L2,8,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-08-31,L2,8,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-08-31,L2,8,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-10-31,L1,10,Accumulation,Obs,0.22334637911158675
BN-MOLCO-MEDIO,2023-10-31,L1,10,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-10-31,L1,10,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-10-31,L1,10,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-10-31,L2,10,Accumulation,Obs,0.279837635968118
BN-MOLCO-MEDIO,2023-10-31,L2,10,Accumulation,CLSM,NA
BN-MOLCO-MEDIO,2023-10-31,L2,10,Accumulation,FAO,NA
BN-MOLCO-MEDIO,2023-10-31,L2,10,Accumulation,SG,NA
BN-MOLCO-MEDIO,2023-12-19,L1,12,Release,Obs,0.20023004471768235
BN-MOLCO-MEDIO,2023-12-19,L1,12,Release,CLSM,NA
BN-MOLCO-MEDIO,2023-12-19,L1,12,Release,FAO,NA
BN-MOLCO-MEDIO,2023-12-19,L1,12,Release,SG,NA
BN-MOLCO-MEDIO,2023-12-19,L2,12,Release,Obs,0.2707554954996302
BN-MOLCO-MEDIO,2023-12-19,L2,12,Release,CLSM,NA
BN-MOLCO-MEDIO,2023-12-19,L2,12,Release,FAO,NA
BN-MOLCO-MEDIO,2023-12-19,L2,12,Release,SG,NA
BN-PLAYA-BLANCA,2018-02-10,L1,2,Release,Obs,0.214749281848792
BN-PLAYA-BLANCA,2018-02-10,L1,2,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-02-10,L1,2,Release,FAO,NA
BN-PLAYA-BLANCA,2018-02-10,L1,2,Release,SG,NA
BN-PLAYA-BLANCA,2018-02-10,L2,2,Release,Obs,0.2727510269512071
BN-PLAYA-BLANCA,2018-02-10,L2,2,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-02-10,L2,2,Release,FAO,NA
BN-PLAYA-BLANCA,2018-02-10,L2,2,Release,SG,NA
BN-PLAYA-BLANCA,2018-03-13,L1,3,Release,Obs,0.12104774865554016
BN-PLAYA-BLANCA,2018-03-13,L1,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-03-13,L1,3,Release,FAO,NA
BN-PLAYA-BLANCA,2018-03-13,L1,3,Release,SG,NA
BN-PLAYA-BLANCA,2018-03-13,L2,3,Release,Obs,0.20436921993507448
BN-PLAYA-BLANCA,2018-03-13,L2,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-03-13,L2,3,Release,FAO,NA
BN-PLAYA-BLANCA,2018-03-13,L2,3,Release,SG,NA
BN-PLAYA-BLANCA,2018-04-18,L1,4,Release,Obs,0.16287934948200394
BN-PLAYA-BLANCA,2018-04-18,L1,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-04-18,L1,4,Release,FAO,NA
BN-PLAYA-BLANCA,2018-04-18,L1,4,Release,SG,NA
BN-PLAYA-BLANCA,2018-04-18,L2,4,Release,Obs,0.2045774826318019
BN-PLAYA-BLANCA,2018-04-18,L2,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-04-18,L2,4,Release,FAO,NA
BN-PLAYA-BLANCA,2018-04-18,L2,4,Release,SG,NA
BN-PLAYA-BLANCA,2018-06-06,L1,6,Accumulation,Obs,0.1820843965574509
BN-PLAYA-BLANCA,2018-06-06,L1,6,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-06-06,L1,6,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-06-06,L1,6,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-06-06,L2,6,Accumulation,Obs,0.2068485279149921
BN-PLAYA-BLANCA,2018-06-06,L2,6,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-06-06,L2,6,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-06-06,L2,6,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-07-18,L1,7,Accumulation,Obs,0.2072013523450126
BN-PLAYA-BLANCA,2018-07-18,L1,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-07-18,L1,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-07-18,L1,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-07-18,L2,7,Accumulation,Obs,0.26813624972398065
BN-PLAYA-BLANCA,2018-07-18,L2,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-07-18,L2,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-07-18,L2,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-08-28,L1,8,Accumulation,Obs,0.20731853863815192
BN-PLAYA-BLANCA,2018-08-28,L1,8,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-08-28,L1,8,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-08-28,L1,8,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-08-28,L2,8,Accumulation,Obs,0.2708831682941188
BN-PLAYA-BLANCA,2018-08-28,L2,8,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2018-08-28,L2,8,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2018-08-28,L2,8,Accumulation,SG,NA
BN-PLAYA-BLANCA,2018-12-11,L1,12,Release,Obs,0.2014861956770752
BN-PLAYA-BLANCA,2018-12-11,L1,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-12-11,L1,12,Release,FAO,NA
BN-PLAYA-BLANCA,2018-12-11,L1,12,Release,SG,NA
BN-PLAYA-BLANCA,2018-12-11,L2,12,Release,Obs,0.263781401511341
BN-PLAYA-BLANCA,2018-12-11,L2,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-12-11,L2,12,Release,FAO,NA
BN-PLAYA-BLANCA,2018-12-11,L2,12,Release,SG,NA
BN-PLAYA-BLANCA,2018-12-13,L1,12,Release,Obs,0.1597778535900763
BN-PLAYA-BLANCA,2018-12-13,L1,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-12-13,L1,12,Release,FAO,NA
BN-PLAYA-BLANCA,2018-12-13,L1,12,Release,SG,NA
BN-PLAYA-BLANCA,2018-12-13,L2,12,Release,Obs,0.24179016539512135
BN-PLAYA-BLANCA,2018-12-13,L2,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2018-12-13,L2,12,Release,FAO,NA
BN-PLAYA-BLANCA,2018-12-13,L2,12,Release,SG,NA
BN-PLAYA-BLANCA,2019-03-26,L1,3,Release,Obs,0.1285555876172782
BN-PLAYA-BLANCA,2019-03-26,L1,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2019-03-26,L1,3,Release,FAO,NA
BN-PLAYA-BLANCA,2019-03-26,L1,3,Release,SG,NA
BN-PLAYA-BLANCA,2019-03-26,L2,3,Release,Obs,0.20874633910675877
BN-PLAYA-BLANCA,2019-03-26,L2,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2019-03-26,L2,3,Release,FAO,NA
BN-PLAYA-BLANCA,2019-03-26,L2,3,Release,SG,NA
BN-PLAYA-BLANCA,2019-04-07,L1,4,Release,Obs,0.20753478923545235
BN-PLAYA-BLANCA,2019-04-07,L1,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2019-04-07,L1,4,Release,FAO,NA
BN-PLAYA-BLANCA,2019-04-07,L1,4,Release,SG,NA
BN-PLAYA-BLANCA,2019-04-07,L2,4,Release,Obs,0.26879071044566283
BN-PLAYA-BLANCA,2019-04-07,L2,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2019-04-07,L2,4,Release,FAO,NA
BN-PLAYA-BLANCA,2019-04-07,L2,4,Release,SG,NA
BN-PLAYA-BLANCA,2019-05-02,L1,5,Accumulation,Obs,0.13541894870241775
BN-PLAYA-BLANCA,2019-05-02,L1,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2019-05-02,L1,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2019-05-02,L1,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2019-05-02,L2,5,Accumulation,Obs,0.21597470766412785
BN-PLAYA-BLANCA,2019-05-02,L2,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2019-05-02,L2,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2019-05-02,L2,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2019-07-23,L1,7,Accumulation,Obs,0.20989934496467597
BN-PLAYA-BLANCA,2019-07-23,L1,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2019-07-23,L1,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2019-07-23,L1,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2019-07-23,L2,7,Accumulation,Obs,0.27070867701165313
BN-PLAYA-BLANCA,2019-07-23,L2,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2019-07-23,L2,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2019-07-23,L2,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-04-22,L1,4,Release,Obs,0.09773317177027202
BN-PLAYA-BLANCA,2020-04-22,L1,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2020-04-22,L1,4,Release,FAO,NA
BN-PLAYA-BLANCA,2020-04-22,L1,4,Release,SG,NA
BN-PLAYA-BLANCA,2020-04-22,L2,4,Release,Obs,0.18982501018329728
BN-PLAYA-BLANCA,2020-04-22,L2,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2020-04-22,L2,4,Release,FAO,NA
BN-PLAYA-BLANCA,2020-04-22,L2,4,Release,SG,NA
BN-PLAYA-BLANCA,2020-05-03,L1,5,Accumulation,Obs,0.10394472676965737
BN-PLAYA-BLANCA,2020-05-03,L1,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-05-03,L1,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-05-03,L1,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-05-03,L2,5,Accumulation,Obs,0.19275465466285513
BN-PLAYA-BLANCA,2020-05-03,L2,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-05-03,L2,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-05-03,L2,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-09-30,L1,9,Accumulation,Obs,0.1862330531239476
BN-PLAYA-BLANCA,2020-09-30,L1,9,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-09-30,L1,9,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-09-30,L1,9,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-09-30,L2,9,Accumulation,Obs,0.2543665526635308
BN-PLAYA-BLANCA,2020-09-30,L2,9,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-09-30,L2,9,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-09-30,L2,9,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-10-20,L1,10,Accumulation,Obs,0.1877834474425683
BN-PLAYA-BLANCA,2020-10-20,L1,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-10-20,L1,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-10-20,L1,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2020-10-20,L2,10,Accumulation,Obs,0.25488606293573207
BN-PLAYA-BLANCA,2020-10-20,L2,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2020-10-20,L2,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2020-10-20,L2,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-01-20,L1,1,Release,Obs,0.11114948124924758
BN-PLAYA-BLANCA,2021-01-20,L1,1,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-01-20,L1,1,Release,FAO,NA
BN-PLAYA-BLANCA,2021-01-20,L1,1,Release,SG,NA
BN-PLAYA-BLANCA,2021-01-20,L2,1,Release,Obs,0.20298865170086072
BN-PLAYA-BLANCA,2021-01-20,L2,1,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-01-20,L2,1,Release,FAO,NA
BN-PLAYA-BLANCA,2021-01-20,L2,1,Release,SG,NA
BN-PLAYA-BLANCA,2021-05-19,L1,5,Accumulation,Obs,0.18011983999559622
BN-PLAYA-BLANCA,2021-05-19,L1,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-05-19,L1,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-05-19,L1,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-05-19,L2,5,Accumulation,Obs,0.2224137703347175
BN-PLAYA-BLANCA,2021-05-19,L2,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-05-19,L2,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-05-19,L2,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-07-07,L1,7,Accumulation,Obs,0.1802409123484784
BN-PLAYA-BLANCA,2021-07-07,L1,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-07-07,L1,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-07-07,L1,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-07-07,L2,7,Accumulation,Obs,0.2551148495620946
BN-PLAYA-BLANCA,2021-07-07,L2,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-07-07,L2,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-07-07,L2,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-09-21,L1,9,Accumulation,Obs,0.19080878085180175
BN-PLAYA-BLANCA,2021-09-21,L1,9,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-09-21,L1,9,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-09-21,L1,9,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-09-21,L2,9,Accumulation,Obs,0.2585124249844301
BN-PLAYA-BLANCA,2021-09-21,L2,9,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2021-09-21,L2,9,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2021-09-21,L2,9,Accumulation,SG,NA
BN-PLAYA-BLANCA,2021-11-03,L1,11,Release,Obs,0.1120228801543619
BN-PLAYA-BLANCA,2021-11-03,L1,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-03,L1,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-03,L1,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-11-03,L2,11,Release,Obs,0.19751912823862897
BN-PLAYA-BLANCA,2021-11-03,L2,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-03,L2,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-03,L2,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-11-16,L1,11,Release,Obs,0.14032827839292217
BN-PLAYA-BLANCA,2021-11-16,L1,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-16,L1,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-16,L1,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-11-16,L2,11,Release,Obs,0.23161740744829443
BN-PLAYA-BLANCA,2021-11-16,L2,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-16,L2,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-16,L2,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-11-29,L1,11,Release,Obs,0.1187908432266099
BN-PLAYA-BLANCA,2021-11-29,L1,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-29,L1,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-29,L1,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-11-29,L2,11,Release,Obs,0.2156375620476635
BN-PLAYA-BLANCA,2021-11-29,L2,11,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-11-29,L2,11,Release,FAO,NA
BN-PLAYA-BLANCA,2021-11-29,L2,11,Release,SG,NA
BN-PLAYA-BLANCA,2021-12-13,L1,12,Release,Obs,0.1187908432266099
BN-PLAYA-BLANCA,2021-12-13,L1,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-12-13,L1,12,Release,FAO,NA
BN-PLAYA-BLANCA,2021-12-13,L1,12,Release,SG,NA
BN-PLAYA-BLANCA,2021-12-13,L2,12,Release,Obs,0.2156375620476635
BN-PLAYA-BLANCA,2021-12-13,L2,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2021-12-13,L2,12,Release,FAO,NA
BN-PLAYA-BLANCA,2021-12-13,L2,12,Release,SG,NA
BN-PLAYA-BLANCA,2022-03-01,L1,3,Release,Obs,0.10285763304852612
BN-PLAYA-BLANCA,2022-03-01,L1,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-03-01,L1,3,Release,FAO,NA
BN-PLAYA-BLANCA,2022-03-01,L1,3,Release,SG,NA
BN-PLAYA-BLANCA,2022-03-01,L2,3,Release,Obs,0.19385008452554056
BN-PLAYA-BLANCA,2022-03-01,L2,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-03-01,L2,3,Release,FAO,NA
BN-PLAYA-BLANCA,2022-03-01,L2,3,Release,SG,NA
BN-PLAYA-BLANCA,2022-03-16,L1,3,Release,Obs,0.10285763304852612
BN-PLAYA-BLANCA,2022-03-16,L1,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-03-16,L1,3,Release,FAO,NA
BN-PLAYA-BLANCA,2022-03-16,L1,3,Release,SG,NA
BN-PLAYA-BLANCA,2022-03-16,L2,3,Release,Obs,0.19385008452554056
BN-PLAYA-BLANCA,2022-03-16,L2,3,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-03-16,L2,3,Release,FAO,NA
BN-PLAYA-BLANCA,2022-03-16,L2,3,Release,SG,NA
BN-PLAYA-BLANCA,2022-04-05,L1,4,Release,Obs,0.09988981191731888
BN-PLAYA-BLANCA,2022-04-05,L1,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-04-05,L1,4,Release,FAO,NA
BN-PLAYA-BLANCA,2022-04-05,L1,4,Release,SG,NA
BN-PLAYA-BLANCA,2022-04-05,L2,4,Release,Obs,0.19134247410290053
BN-PLAYA-BLANCA,2022-04-05,L2,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-04-05,L2,4,Release,FAO,NA
BN-PLAYA-BLANCA,2022-04-05,L2,4,Release,SG,NA
BN-PLAYA-BLANCA,2022-04-20,L1,4,Release,Obs,0.09988981191731888
BN-PLAYA-BLANCA,2022-04-20,L1,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-04-20,L1,4,Release,FAO,NA
BN-PLAYA-BLANCA,2022-04-20,L1,4,Release,SG,NA
BN-PLAYA-BLANCA,2022-04-20,L2,4,Release,Obs,0.19134247410290053
BN-PLAYA-BLANCA,2022-04-20,L2,4,Release,CLSM,NA
BN-PLAYA-BLANCA,2022-04-20,L2,4,Release,FAO,NA
BN-PLAYA-BLANCA,2022-04-20,L2,4,Release,SG,NA
BN-PLAYA-BLANCA,2022-07-08,L1,7,Accumulation,Obs,0.19447104452006883
BN-PLAYA-BLANCA,2022-07-08,L1,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-07-08,L1,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-07-08,L1,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-07-08,L2,7,Accumulation,Obs,0.2576323614124314
BN-PLAYA-BLANCA,2022-07-08,L2,7,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-07-08,L2,7,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-07-08,L2,7,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-08-05,L1,8,Accumulation,Obs,0.19447104452006883
BN-PLAYA-BLANCA,2022-08-05,L1,8,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-08-05,L1,8,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-08-05,L1,8,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-08-05,L2,8,Accumulation,Obs,0.2576323614124314
BN-PLAYA-BLANCA,2022-08-05,L2,8,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-08-05,L2,8,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-08-05,L2,8,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-10-04,L1,10,Accumulation,Obs,0.16643421264521796
BN-PLAYA-BLANCA,2022-10-04,L1,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-10-04,L1,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-10-04,L1,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-10-04,L2,10,Accumulation,Obs,0.23857123683263448
BN-PLAYA-BLANCA,2022-10-04,L2,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-10-04,L2,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-10-04,L2,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-10-26,L1,10,Accumulation,Obs,0.16643421264521796
BN-PLAYA-BLANCA,2022-10-26,L1,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-10-26,L1,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-10-26,L1,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2022-10-26,L2,10,Accumulation,Obs,0.23857123683263448
BN-PLAYA-BLANCA,2022-10-26,L2,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2022-10-26,L2,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2022-10-26,L2,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2023-05-04,L1,5,Accumulation,Obs,0.1603184695771228
BN-PLAYA-BLANCA,2023-05-04,L1,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2023-05-04,L1,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2023-05-04,L1,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2023-05-04,L2,5,Accumulation,Obs,0.19493128645670468
BN-PLAYA-BLANCA,2023-05-04,L2,5,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2023-05-04,L2,5,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2023-05-04,L2,5,Accumulation,SG,NA
BN-PLAYA-BLANCA,2023-10-10,L1,10,Accumulation,Obs,0.17978014993041788
BN-PLAYA-BLANCA,2023-10-10,L1,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2023-10-10,L1,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2023-10-10,L1,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2023-10-10,L2,10,Accumulation,Obs,0.247729092202128
BN-PLAYA-BLANCA,2023-10-10,L2,10,Accumulation,CLSM,NA
BN-PLAYA-BLANCA,2023-10-10,L2,10,Accumulation,FAO,NA
BN-PLAYA-BLANCA,2023-10-10,L2,10,Accumulation,SG,NA
BN-PLAYA-BLANCA,2023-12-19,L1,12,Release,Obs,0.15719167656084038
BN-PLAYA-BLANCA,2023-12-19,L1,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2023-12-19,L1,12,Release,FAO,NA
BN-PLAYA-BLANCA,2023-12-19,L1,12,Release,SG,NA
BN-PLAYA-BLANCA,2023-12-19,L2,12,Release,Obs,0.23849467379772551
BN-PLAYA-BLANCA,2023-12-19,L2,12,Release,CLSM,NA
BN-PLAYA-BLANCA,2023-12-19,L2,12,Release,FAO,NA
BN-PLAYA-BLANCA,2023-12-19,L2,12,Release,SG,NA
BN-PLAYA-BLANCA-2,2021-09-21,L1,9,Accumulation,Obs,0.14743269969993134
BN-PLAYA-BLANCA-2,2021-09-21,L1,9,Accumulation,CLSM,NA
BN-PLAYA-BLANCA-2,2021-09-21,L1,9,Accumulation,FAO,NA
BN-PLAYA-BLANCA-2,2021-09-21,L1,9,Accumulation,SG,NA
BN-PLAYA-BLANCA-2,2021-09-21,L2,9,Accumulation,Obs,0.25296395407374384
